-3.50,-4.00,0.00,0.00,5.67,2.57,5.06
6.00,2.50,0.00,0.00,7.08,6.93,1.44
-1.00,-4.50,0.00,0.00,5.56,0.07,5.56
6.00,3.00,0.00,0.00,7.20,6.93,1.94
6.00,2.00,0.00,0.00,6.99,6.93,0.94
-0.50,-4.50,0.00,0.00,5.57,0.43,5.56
-1.50,-4.50,0.00,0.00,5.59,0.57,5.56
4.00,-2.50,0.00,0.00,6.08,4.93,3.56
6.00,1.50,0.00,0.00,6.94,6.93,0.44
-2.00,-4.50,0.00,0.00,5.66,1.07,5.56
0.00,-4.50,0.00,0.00,5.63,0.93,5.56
6.00,3.50,0.00,0.00,7.35,6.93,2.44
-6.00,-2.50,0.00,0.00,6.19,5.07,3.56
3.50,-3.00,0.00,0.00,6.01,4.43,4.06
-6.50,-2.00,0.00,0.00,6.35,5.57,3.06
-5.50,-3.00,0.00,0.00,6.11,4.57,4.06
6.00,4.00,0.00,0.00,7.53,6.93,2.94
0.50,-4.50,0.00,0.00,5.74,1.43,5.56
5.50,-0.50,0.00,0.00,6.62,6.43,1.56
6.00,1.00,0.00,0.00,6.93,6.93,0.06
-4.00,-4.00,0.00,0.00,5.92,3.07,5.06
-2.50,-4.50,0.00,0.00,5.77,1.57,5.56
3.00,-3.50,0.00,0.00,6.02,3.93,4.56
5.00,-1.50,0.00,0.00,6.46,5.93,2.56
-5.00,-3.50,0.00,0.00,6.11,4.07,4.56
-7.00,-1.50,0.00,0.00,6.59,6.07,2.56
6.00,0.50,0.00,0.00,6.95,6.93,0.56
1.00,-4.50,0.00,0.00,5.88,1.93,5.56
6.00,4.50,0.00,0.00,7.74,6.93,3.44
-3.00,-4.50,0.00,0.00,5.93,2.07,5.56
5.50,-1.00,0.00,0.00,6.75,6.43,2.06
-4.50,-4.00,0.00,0.00,6.19,3.57,5.06
1.50,-4.50,0.00,0.00,6.07,2.43,5.56
4.00,-3.00,0.00,0.00,6.38,4.93,4.06
6.00,0.00,0.00,0.00,7.01,6.93,1.06
-6.00,-3.00,0.00,0.00,6.49,5.07,4.06
-3.50,-4.50,0.00,0.00,6.12,2.57,5.56
-6.50,-2.50,0.00,0.00,6.61,5.57,3.56
6.50,2.50,0.00,0.00,7.57,7.43,1.44
5.00,-2.00,0.00,0.00,6.67,5.93,3.06
3.50,-3.50,0.00,0.00,6.36,4.43,4.56
-1.00,-5.00,0.00,0.00,6.06,0.07,6.06
6.50,3.00,0.00,0.00,7.68,7.43,1.94
-0.50,-5.00,0.00,0.00,6.07,0.43,6.06
-1.50,-5.00,0.00,0.00,6.08,0.57,6.06
-5.50,-3.50,0.00,0.00,6.45,4.57,4.56
6.50,2.00,0.00,0.00,7.49,7.43,0.94
-7.00,-2.00,0.00,0.00,6.80,6.07,3.06
6.50,3.50,0.00,0.00,7.82,7.43,2.44
6.50,1.50,0.00,0.00,7.44,7.43,0.44
0.00,-5.00,0.00,0.00,6.13,0.93,6.06
-2.00,-5.00,0.00,0.00,6.15,1.07,6.06
6.00,-0.50,0.00,0.00,7.10,6.93,1.56
2.00,-4.50,0.00,0.00,6.28,2.93,5.56
5.50,-1.50,0.00,0.00,6.92,6.43,2.56
-4.00,-4.50,0.00,0.00,6.35,3.07,5.56
0.50,-5.00,0.00,0.00,6.22,1.43,6.06
6.50,4.00,0.00,0.00,7.99,7.43,2.94
-5.00,-4.00,0.00,0.00,6.49,4.07,5.06
6.50,1.00,0.00,0.00,7.43,7.43,0.06
-2.50,-5.00,0.00,0.00,6.26,1.57,6.06
1.00,-5.00,0.00,0.00,6.36,1.93,6.06
6.50,0.50,0.00,0.00,7.45,7.43,0.56
-3.00,-5.00,0.00,0.00,6.40,2.07,6.06
6.50,4.50,0.00,0.00,8.19,7.43,3.44
-6.50,-3.00,0.00,0.00,6.89,5.57,4.06
4.00,-3.50,0.00,0.00,6.71,4.93,4.56
5.00,-2.50,0.00,0.00,6.92,5.93,3.56
6.00,-1.00,0.00,0.00,7.23,6.93,2.06
2.50,-4.50,0.00,0.00,6.53,3.43,5.56
-6.00,-3.50,0.00,0.00,6.82,5.07,4.56
-4.50,-4.50,0.00,0.00,6.60,3.57,5.56
-7.00,-2.50,0.00,0.00,7.04,6.07,3.56
6.50,0.00,0.00,0.00,7.51,7.43,1.06
3.50,-4.00,0.00,0.00,6.72,4.43,5.06
5.50,-2.00,0.00,0.00,7.12,6.43,3.06
1.50,-5.00,0.00,0.00,6.53,2.43,6.06
-5.50,-4.00,0.00,0.00,6.82,4.57,5.06
-3.50,-5.00,0.00,0.00,6.58,2.57,6.06
7.00,2.50,0.00,0.00,8.06,7.93,1.44
-1.00,-5.50,0.00,0.00,6.56,0.07,6.56
7.00,2.00,0.00,0.00,7.99,7.93,0.94
-0.50,-5.50,0.00,0.00,6.57,0.43,6.56
-1.50,-5.50,0.00,0.00,6.58,0.57,6.56
7.00,3.00,0.00,0.00,8.16,7.93,1.94
7.00,1.50,0.00,0.00,7.94,7.93,0.44
6.00,-1.50,0.00,0.00,7.39,6.93,2.56
3.00,-4.50,0.00,0.00,6.81,3.93,5.56
0.00,-5.50,0.00,0.00,6.62,0.93,6.56
7.00,3.50,0.00,0.00,8.30,7.93,2.44
-2.00,-5.50,0.00,0.00,6.64,1.07,6.56
2.00,-5.00,0.00,0.00,6.73,2.93,6.06
-5.00,-4.50,0.00,0.00,6.89,4.07,5.56
-4.00,-5.00,0.00,0.00,6.79,3.07,6.06
7.00,1.00,0.00,0.00,7.93,7.93,0.06
5.00,-3.00,0.00,0.00,7.19,5.93,4.06
7.00,4.00,0.00,0.00,8.46,7.93,2.94
0.50,-5.50,0.00,0.00,6.71,1.43,6.56
-2.50,-5.50,0.00,0.00,6.74,1.57,6.56
-7.00,-3.00,0.00,0.00,7.30,6.07,4.06
-6.50,-3.50,0.00,0.00,7.20,5.57,4.56
5.50,-2.50,0.00,0.00,7.35,6.43,3.56
4.00,-4.00,0.00,0.00,7.06,4.93,5.06
-6.00,-4.00,0.00,0.00,7.16,5.07,5.06
1.00,-5.50,0.00,0.00,6.84,1.93,6.56
7.00,0.50,0.00,0.00,7.95,7.93,0.56
7.00,4.50,0.00,0.00,8.65,7.93,3.44
-3.00,-5.50,0.00,0.00,6.88,2.07,6.56
6.50,-1.00,0.00,0.00,7.71,7.43,2.06
2.50,-5.00,0.00,0.00,6.96,3.43,6.06
-4.50,-5.00,0.00,0.00,7.03,3.57,6.06
6.00,-2.00,0.00,0.00,7.57,6.93,3.06
3.50,-4.50,0.00,0.00,7.11,4.43,5.56
-5.50,-4.50,0.00,0.00,7.19,4.57,5.56
7.00,0.00,0.00,0.00,8.00,7.93,1.06
1.50,-5.50,0.00,0.00,6.99,2.43,6.56
-3.50,-5.50,0.00,0.00,7.04,2.57,6.56
5.00,-3.50,0.00,0.00,7.48,5.93,4.56
6.50,-1.50,0.00,0.00,7.86,7.43,2.56
3.00,-5.00,0.00,0.00,7.22,3.93,6.06
-1.00,-6.00,0.00,0.00,7.06,0.07,7.06
5.50,-3.00,0.00,0.00,7.60,6.43,4.06
-7.00,-3.50,0.00,0.00,7.59,6.07,4.56
-1.50,-6.00,0.00,0.00,7.08,0.57,7.06
-5.00,-5.00,0.00,0.00,7.30,4.07,6.06
-0.50,-6.00,0.00,0.00,7.07,0.43,7.06
-6.50,-4.00,0.00,0.00,7.52,5.57,5.06
2.00,-5.50,0.00,0.00,7.18,2.93,6.56
-4.00,-5.50,0.00,0.00,7.24,3.07,6.56
0.00,-6.00,0.00,0.00,7.12,0.93,7.06
-2.00,-6.00,0.00,0.00,7.14,1.07,7.06
4.00,-4.50,0.00,0.00,7.43,4.93,5.56
